Tweet_id,tweet_text
365844513350107138,I'm sleepy Af
326822021801598976,Lol hell na yu do it yu got da jacket
304703393224605696,"Shit ain't all good but it ain't all bad... \/"""
389480703999483904,Stafford got belled out on that one
396780479023554560,Turn Up!!!!!!!
341358632325218304,I showl want that new blackberry
301866101841731584,Ass eater -_-
315548672224010240,@Rere_LordBuckin lmrao iight .
299313313999908864,They say snap backs and tattoos he'll naw you dumb fools move back and do you
361193277506076672,switch up nah nigga never
340996215003033601,@_nasirrrrr yea
383741210285707264,@loveeedannieee Dk yet.
345434870593490944,", bashir wanna be on the phone but not talk"
342542675913875456,Got to move on and be who I am....
329826892645535744,Hotel booked!! :)
366286819614138368,"\@xoxo_itsnelly: I miss my Sweet Pea @Aliyyah_DoubleY\"" Lol really sweet pea?"""
351909047210999813,She see me wit da squad now she wanna no me now
395300732922232832,"\@baddwit2dees: Why u was rappin to this nigga n he told me he like his nipples licked boyyyyy fuck outta here\""Cold Faggey"""
319438289226563585,Them other bitches bugging they just parasites
396882551916470272,@whyu_lovekaiti - stop spazzin n text me.
287611487143489536,@janmc92 Smh.. Then go to sleep Sketboom.
298503247319158786,@__LOVelyBONES @_fatfat_ have a gud day missy n tryna figure  out wat I wanna wear today
343421613250854913,Iwish iknew how.to sing guwd..iwould been got heard r known
369848719094464513,Who does hair or have waves ?
288203366226595840,@BradLaw_5 dam! Well give it all u got. Just know you got my vote this year
356610140616671234,I Still Ain't Get My Ass Up Yet
338397067800109056,Today treat Jaylah Like A LAME Day \u2026\u2026 yeah AIGHT bitch. I ain't goin \ue423 I don't chase these niggas I replace em.
361601517641404417,@Insani_TEE Lame lol
353998204930506752,We been gone all day smh.
299329130942574594,Aye I'm single :)
307926183012614144,@Nas215__ rd
327270770311053314,@1Lexieeeeeeee thanx :))
327847113918668800,Don't want be Bother\u270c
359085287579725824,@BeautyAnSuccess that gurl on yo Avi \ud83d\udd25\ud83d\udd25\ud83d\ude09\ud83d\ude0d
415240697202352128,@RestWell_RASHI she gave me a D but I gotta 3.1 cause I passed all my otha classes wit A's &amp; B's
315648408494931970,always calling somebody a hoe!\ud83d\ude12
354666596830154753,It's killinggggg me
295735060974403584,I'm bouta play him so he can quiet down.
351515625987907585,His ass aint learn bout jumping yet #betawards
312793748528590851,"SAY ROUND, LETME HIT CHO RIGHT BAK HOT RIGHT NOW FEDSS GOT MY PHONE TAPPED!"
377862377292988416,T.i.p. Crakk!! \ue04e
358746186447986689,"Hit it from the back she a addict within, I got her on some shit like.. \ima get tatted for him..\"""""
336979774608113664,MAD ASF now!
335412199638044673,now the pregnancy took it all away from her
405334644884656128,"Who Is It \@ImBoojie: @GotThaHoes_Open ikr\"""""
359451949348823040,My nigga Wayne just called to tell me the beat I sent him was cold.
306275653118988288,Ppl always want you to hear them out but never wanna hear u out smh shit sad
289445400161689600,Niggers making flexs you can put em on Twitter
363074834168692736,Imma be first in line for all the jays and than imma sell my spot lol
305748332817575937,@ImCTB_RicoBITCH @@__KDamiyaaaaa @MontanaGuwop I got sucked
390550809340944385,My ride need to hurry up
321822495328047104,I needa j &amp; sum small talk til I go nite nite
364831786221572097,\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
289502484903366656,Bitches Mad I See
347946172691914752,Markus fat ass lol
329020877305942020,I hate when bitches wanna talk shit or do some that they kno yu don't like and wanna act innocent when yu wanna fight #scarybitches
331269414110498816,\ud83d\ude0d\ud83d\ude18\ud83d\udc8b
287566800865083392,kad\u0131nlar\u0131n 4 mucizesi vard\u0131r 1 kanamas\u0131 olur yaras\u0131 olmadan 2 s\u00fct verir ot yemeden 3 ak\u0131l verir kafa olmadan 4 \u00fcnc\u00fcde siz bilin bakal\u0131mmm
353311920390012929,"I'm just me, nothing personal"
391723264361639936,@Stinnuhh_love if you use hot water and bleach it do.
389240097943465985,I'm good on you rs
375823177961574400,Mufuckas feelin theyself tonight I see....  dat shit been dead though fr fr
397538540885901312,"Thatss A Noo Noo \u2718 , How Youu Gonee Likee Him ??? \ud83d\ude11"
332737340768391168,"\There is no off position on the genius switch.\"" - Letterman"""
303211223594463233,so i took him to da cribb to kill him widd itttt put my legs behind my head hit da cieling widdd ittt
293417196313526272,She Gone Get Sick.. @Yella_Blondie
348692070594129920,"\@Ebraze_Gkrimmey: damnn i almost fell asleep on the kitchen table &amp; ish lmao smh\"" fienass lls"""
294587646435545090,Igjasvjszvjen
378726999235518465,Workin on gettin a car cuz I refuse to b on the bus wit two kids
346154734928941056,My hair got long ^_^
334863819602026496,Grizzlies lookin good...
395154326530039808,Drake b dryin me out wit dat lover boy shit all da time iont b wantin 2 hear dat shit
365586362419785728,@theyh8Ny_ we out
386151227769520128,Got Damn What Time We Get Out This Only Ass Period
311634862278844416,But imma go my ass to slp
370306208366071808,Kmsl lmao
306956774576107520,I'm Bored
391014728677330945,Future Is Tripping With Drake
288030036622192640,Popped a Molly I'm sweating Woo
317329510611693568,"Getting ready for work thank chuuuu ,"
350493050176421889,@warninqqbhadd wats yo bell
326830112559464448,"@_tah52k , omg ,why you say that ?!"
362595479462227968,Finna go back to sleep tho
305728539645337600,"Who was the 3rd person in Destiny's Child? Beyonce, Kelly and who else?"
357780372710363137,"\@RussianSin_: These bitches TOO easy. \ud83d\ude29\"""""
384142412198596608,Good night @There_Go_Quinn fb
379014711775621121,Textin him lighh....
356851732464144386,iswea icant stand dat fckn dude \ud83d\ude29
309877734132297728,@AppliedShades blake aint playing no damn D! lol
320283693212119040,I love her tho
301462463004700672,@LittleLexuss_ Lexus
324217707073503233,"\@GetOutMaLane91: If You Can Shoot A Gun You Can Go To School\"" man man man if more kids knew this"""
296107393538985984,@DatBigBoiJames yedddddddddd
295202824806088704,@krysfrank Im there...SWAC related ish to
286408942131761152,I DONT GIVE A FUCK
364230226231836672,Awww mi nephew Tj gttn baptized Sunday :-)
402491124545503232,@Call_MeTay @ambilocks___ my bad i meant then *
355503054268805122,@_explainedwhy_ dnt let her get jump mfz ain't right no moe
373951066880352256,@trubrooklynn same where yu been at stranger
300130905660473344,I'm stupid high. I'm bout to tweet EVERY thought that pops in my head.
346124095517229057,Think I'ma grill for ole pops tomorrow!
286455456862466048,Getting Ready For Hamilton
345090958846722048,Dawg she been sleep since 12 I'm finna wake her up
305058973889994752,Sum ppl have no common sense..
353021230187679744,Tell me wat chu see!!
316032229203664897,My SpringBreak Was A1 OTC
356491202683600896,I Might Not Say Nothing But I'm Around.
325730886303772672,"chilling ,"
351674996856336384,The one time I take my mom to work....I need gas n I look straight hoodrat
388079403843854336,@ry_thecreator twitter lol so of course it's a lie then lol
393547954403168257,You Want Me Gotta Prove It To Me Now.
403921487138402304,"Other than saying \good morning\"" ion say two words to my people."""
335786629216210946,Irritated
324031404520394754,I wonder if ill ever go to sleep\ud83d\ude33\ud83d\ude33\ud83d\ude33
285939163402993664,@FuckON____ that's sad niggas out here dumb af
354149653077434368,@DOMO_2bitchez your cheating
362798614088646657,@JBDoesItBetter_ is this where we now dm?
357402729817186304,@NicLoves_Dinero Wea da late nite Babies att foo???
387416766638346240,I'm definitely not happy with this $25 pedicure
300974996757565441,IM WITH MY SOUTHWEST NIGGAS LOOKING FOR A MEECH PLUG
342167923143622656,Anybody \ud83d\ude0f\ud83d\ude0f
314822055298215936,Noooo Boyyyyy !
297213666506452992,"And I still want some skittles, wildberry and tropical !!!"
336540731760066560,@smokingg_dopeee yo twitter poppin now
382690255758827520,DJ khaled just became one of my favorite I like what he doing giving back to community real shit!!!
379134895487848448,If u ask me I'm ready
361254883615195137,Tryna see if my auntie or cousin gone whip my butters
311321568632532992,@Lo_LowKey dont get beat again lol
361139863229173760,im so lazyyy
371778497204609024,Y'all Dont Know What Im Going Through Over Here \ud83d\ude29\ud83d\ude29\ud83d\ude16
319651083045703680,Work Beeeeeiotch.
295295934022168577,Suppose to got a tattoo Friday !
361572061065388033,My eyebrows be on point #fuckwhodontlike
368754328523116544,Niggas buy any Jordan's
286346317041655808,11:40 too early!!! Swear my best friend should have taken me with her!!
395549262123368449,Can't wait till I can wake up next to her \ud83d\ude14
350086882178240512,\u201c@TAKEE_CARE_: Niggas nasty be having girlfriends in tryna talk to somebody boy stfd\u2757\u2757\u201d
330702097102290945,Everybody Irritating Me
349607406113792000,@MaiWORLD_  I'm on Dat wit chu my son gon be on 10 I already kno
374545550680817664,Waiting on babygirl to get up
318162977826156545,Charay not around for me no more
342747790058872832,High school nigga talkin bout illuminati and ye....nigga jus get ya ged
342486702620819456,Miami nights it was all a dream
406574204188762113,Chillin At Duh Crib . Munchin Down ! Lol
311368058449059840,Watchn love an hip hop
341950423365730304,11:11 !
339274012649717760,Yo props is u tough n buff but do u got them hands?
312691713586110464,Se viene la semana de la felicidad :D
404492067721580544,Chilling wit da Bae!!!!
286683350285029376,Next Weds n Thurs gonna be crazy!!!
343568434749140993,lOl trying not to call him
351500291654418434,Tried To play it Off
312386749936594944,Ona G I Aint Mad
373127284846116864,Sad...bt tru...lmao
341627369687228418,Smh she gone hate me
314754539557384192,so\u2026\u2026..lmao \u201c@Gezzy504: Yea y'all niggas do that\u201d
296723436112334848,I need to go up to Donnelly and see when I cab come back ... Other wise ima gone head and go to this hair school
410948607261814785,@Dominey_Can @lahdvvdy Shhh.  Keep that on the downlow.
289109721720430593,I Needa Find That Freak
320365544870129664,Finna make this pussy tap-out
314528596289011712,Oomf where his red shoes with everything
381099381769768961,\u201c@XIIOpenChapters: Zay Got Them Hoes That Got Hoes \ud83d\udc4c\u201d
352299167852396546,"Lil'Tati Needa Gone &amp;&amp; Make Everything Rightt,"
301107796789846016,@__TheseNuts #NFD
343940897584590848,@HybridThug \u270a!
337891565768937472,@@clockwkent &lt;&lt;&lt;&lt;&lt; s/o 2 mi #Nf
358424957446926336,I love my Niah Redd
286100300148916224,Good morning twitter
316748079548227584,"Jayden sleep,Now texting Oomf"
341023968670654464,Pussy Is Pussy &amp; Dick Is Dick
287513109604741120,@SpiffyofdaTEAM lol nalw
286756683676528640,@x__BiteMee lol Iight I'll let it slide tho *gives card back
295223993521295360,@xGudda Lol ite I gotchu..
353753140283179008,"\u201c@DatBoi_Boula: @Dunechi_ bruh, especially her son. Lmao.\u201dlol it happens son"
378935749829079040,Wonder what ima do today?
312961348667600896,@CHRISCrossSAUCE AAU?
320298008287789057,:-)
318112750909931520,@UnspokenByPeach \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
359138156890693632,Just woke up damn I'm still tired
313485615549267969,Never chase After hoes that shit don't excite me
370595338719342593,"Hatin on another bitch nah\u270b , bitch get ya bread\ud83d\udcb0\ud83c\udd99 and if ya bread down\u2b07 bitch then keep ya head up\ud83d\udc4c"
344211555908456448,@IMJust_imanii is a liar. Said she was gone call me when she wake up . OH\ud83d\ude12
288347021163786240,@MiSsBre_2_Yu lol but u kno sun not a business day
393970635141287936,Kik bee onn thatt shitt.sometimess .
329679512990269440,I swear some many of y'all hate me.
308677471224610818,Btches wit them braids was badd tho !!!
335577652264058881,@tjay876so What happening
295727385632972800,Yep i sho.am
346454841566056449,My phone so dry . \ud83c\udf35\ud83c\udf35
377492385036783616,"Josh really makes me mad Bruh, i swear he call me back HE WILL NEVER CALL AGAIN"
364468802605428737,@MrIcon3 No. I hit home runs in my sleep. No roids.
400104506890805248,#castle blood diamond wow
292670664970760192,Fuck niggas i aint real mans if you stil from
291684764472184832,@axmeifigaf yea
311577257787392001,", nunu just blew me tf ,"
348890029357154304,CHILLING WIT MY NIGGAS TO DAY WE GOING SHOE SHOPPING
365485136986374144,@@girl23_jordan don't call my phone nomo bout no Dallas are it go be a problem rs
345010419607433217,tyleir went from being sick to a menace to society smh
365668302149791746,Bitch I'm R.Kelly
297854086538219520,"If she got that touch and bust, wife her"
389737965745762304,@Perdu_Life like u was listening to what they was saying lol
352674906175053825,Its macaroni time
304723106327576578,@TimmyxTurner_ I will
323051363456135168,Well I got my ACT in June sooo....
286196563854897152,Gonna clean my closet 2morrow
298663201036447744,Ion Trust alotta Shit
301888088144224256,Waiting on big head to call me
290594497027534849,@Kongobeats  #NFB
309487680360706049,Say S4 &amp;&amp; Pat Broke Dat A Rumor
355573468064006144,Y'all mines well ask me questions tho !!
361959115821563907,nigga dont disrespect
346335626792153088,Fenna Hop My Black Ass Ina Shower Tho
316013858139541504,I'm off to bed
363902064247570432,I was gone say some petty shit but ill let her slide lol
345656690865221632,"ii miss @melody_duhh , but she prolly forgot abt a nicca"
347739288563245056,@HELLOimaHIPPIE Lmao idk I just saw some tho. Sweet Jesus
328686087822245888,Time to watch the young guns shoot the lights out ! #StephCurry #KlayThompson
409788651766579200,New niggaa' nd he tatted 'myy ex he ah sad hoe \ud83d\udc4a
401142098121875456,My mom is making me write a page on why we just had an argument \ue40e otherwise I'm on punishment. Wtf
297813154216439809,@Boobelladonna me too \ud83d\ude02\ud83d\ude02
417435098598752256,Bitches on Maury be running so far backstage\ud83d\udc83\ud83d\ude22they end up on 106&amp;Park \ud83d\ude02
304765913339658241,@_dhatboydatron lol
319517230251511809,@_PrettyDOPEGirl yea u
330777703588454401,\u201c@sw_allday: When I get rich everybody dead too me cuz\u201dnot me
380399083652775936,Ya'll heard that new Meek Mills - Levels yet?
310249785707884544,Wassup TL ? * Waits For Reply * #FUCKYALL
324364734130438145,Gotta hve respect fuh u n myself so cnt continue
327845012391997440,@GM_wize Dam Iight is Roe coming
331246941193252864,I love the fuck out that hoe! \u2665
323621146949988352,Y'all hoes be dumb for these hoe niggas
349405375243632640,feel like a pandora type night if my boo dont call me back ..
380825447451217921,"my boy outta practice , im finna lay down"
368176181675163648,I love how #Motive show the victim and the killer so they cops can give us a motive. it different
318478653551943680,"Yoo , he Just Broke His Leg ! &lt;&lt; shit was Nasty !!!! Everybody there crying ."
313056798510809088,Reggae flow for na
363527550641139712,Lol I knew he was finna text me as soon as he seen me tweeting. -_____- good one.
402930171696537600,"Hoe see you texting her but her cry baby ass steady tweeting , get out your feelings bird ."
303336377200803841,I know Alicia keys bet not sing girl on \ud83d\udd25
314086646658256897,Talking bout drugs n'shit
310201471213924352,The truth will set u free
315898326291709953,I ont got time to be dillin wit mfs attitudes....I can be at home and dillin wit mii pple shit if dats the case....
408067833495846912,Don't make me!!!
323657436290482177,Lofl My Baby Dumb
386970497130307584,@Tonebruhh what we gone do tho
286648663688749056,Go pro so I can take care of my family!
375385380649836544,"@InDevoWeTrust I admit I did go mia,dat'll change \ud83d\ude4a\ud83d\ude0f"
376714442341629952,@AndISay_CHURCH you know how I do
403918161227313152,\u201c@_aKAY47: \ud83d\ude02\ud83d\ude02 oomf is the prime example of niggas not knowing wtf they want\u201d I know exactly what I want luv.
291000736354013186,Uain kum wit me nigga...u waz juz trynna ryde my wavez...\nWhen I waz koaxhin mafukka...u waz spyin on my playz\n#UBitxhU
354714264818290688,My Cover \u2661...!
412294937003044864,CANT EVEN LOOK YOU IN YO EYES YOU DONE CHANGED UP
369240297353408512,Females so stupid now &amp; days ask questions but dont check the box!!
307254704621117441,Mister mann!
306256959005401088,\u201c@Nukkiee_Phuu: - When You See Two Ppl Happy Together' Leave Them Alone . . . .\u201d
405490136088969219,I want me some down ass friends .
351046451079544832,Shawty ova wit .
355514538361229312,Naaaaa' Whatever . \u270b
337986713764904960,Cause We The Only thing That Matter
364192897320493057,Why Wont She Answer My Fne Calls.!!!!
332343206215835649,@DaddyGudda Hey : )
330286470722113537,Im really a angry bird in the am
310170966032523264,Im Lookinq Like \ud83d\ude28\ud83d\ude2f ? \ud83d\ude02\ud83d\ude02
289402060670111745,We ain't doing crime for the sake of doing crimes/ We movin' dimes cause we ain't doin' fine
352673635258998784,Shit just got real.
311960717517520898,@TrappStarr41 yeah its lik that!!
338053008908767233,I knew she was gone say that \ud83d\ude29
386996506014015488,INT coming soon just wait on it.
406384449467604993,@lil365zaza naw i got his num u want it
295704744624795649,Niggaz be on Instagram straight flexing
323482630035234816,Then my home is clean
336797108432683009,Got yo' bitch face all in my Tommy boxers .
286649959527350272,"Ion think these people knw da definition of \GOT MONEY\"" u dont have money if u go broke every week dat mean dats pocket change"""
301728247392108544,@YMCMB_BW i know that life yu got feel great...keep up the good wrk makin my 1st move is the hard.....aite lil homie
345272509396045824,@RahfelKing  HMU 2165590642
346867074485850112,I Ant No Hater Ima Jst Say This &gt;&gt;&gt;&gt;&gt;&gt;
354447381460295680,&amp; i love B.R.
288004933754703875,The breeze is flooding my TL
362222136359784448,Its tyme for a new job mane 4real
319470740476932096,@LarryFitzgerald have fun! Go out and grind!!!
331619227574349824,\u201c@x_StroBaby: Had To Cutt Some People Off  They Don't Keep Shit 1OO W|Me So Fuck Em.\u201d
310137835367841792,Im bout 2 #TurnUp on this hoe nae (Dimples) lol nawl ima #Spair her
400432228968443904,@Taylor_Folarin @MoMo_oKnows lol I said nothing
308320397370220544,Westbrook has crazy athlete !!
321688512606900224,@TiffLOBtCh fuck naw
370355600661549056,Love you bee. \ud83d\ude18 @Beauty_OMG
325292854136168449,She in love wit her niece already
319318948648742914,@Jon_4G wrd!
404691456667164672,I Hate When People Say I Said Something That I Never Said\ud83d\ude12\ud83d\udcaf
334799696914690050,ROLLIN OFF DEM PILLZ
293446388719702016,I feel like a fucking fool let me get back in reality
331889189958332417,I'M OUT HEA BUCKING DISS SUMMER ON MY MAMA!!!#RUN UP
405738367523885056,I Was So Mad At oomf Yesterday . He Be Acting Fake sometimes .
376036257014747136,@Diebabtou WHEREEEEE
401603643566485504,@mckinneytomeka have a good night
402135296571355136,I ask this nigga what he got on a blunt &amp; he at church.... Im going to hell
396987799477686272,GooodMorning @devronB_ \u2728\ud83d\ude18 #NF
290544764938510338,My mama making lasagna &gt;
333087246477586433,I think lewis has been hacked again llh
364438708595855360,Got some good things ahead of me when these bad bxtches let go
371673723461730304,when I posted it i was talking bout him ! lmao
347378683314581505,@ABOYTRON Lmao. I was gone slide on weak ass Albany. But fuck it
372927036224180224,"I lie , it's not ."
309742656462925824,I dnt need dis shit
342547255791845377,Being in a relationship when ya know nothing &lt;
390040148924051457,Tossing &amp; Turning .. Huh wtf bra \ud83d\ude12
414065532934316032,I LOVE reading my linesisters tweet.. I can hear them talking in my head! \ud83d\ude2d\ud83d\ude02\ud83d\ude02
304410609678696449,"@___Myaaaaa idk it's something saying don't let go , then something saying fuck this !"
389085332076916737,@ILOVE_JAALA him say he not spoiled no more so he's waiting on yu.
369009623308578817,And Im DEADASS
341729639170981888,Wade letting a fool who play in and 1's cook him
401220804211638273,Tango ?? FaceTime??
385934231438131200,BITCHES PRIORITIES BE SOOOO FCKD UP
379959294227001344,Nite ZZzZz...
349880182670237696,Lol idc as long as I got mines in for the time being I'm good
308776179870101504,My Room Smell Like Straight Weed.  Shit Don't Make Sense.
310626928883286018,My Avi &amp;&amp; Shi Tripping
311543564951760896,@TheJuice_ @B_reallyjust_B i wanna know!!! Lol
348464332583084032,@PlayaAhhGannaa goodmorning \u2665 fb?
325449897350406144,@_Real_Chickk u dew me so wrong.....lol
338501228982067201,Iight iight imma show ya some lil buddy
394994154377596928,grab some kobes for the low
297602742682255361,"Onee o9 *, \u2665"
309133765001752578,How we gone be together nd u doin all dat other stuff
390796553717555200,@MF213 I like....
301855666333708288,@OGRickyBobbie I'm not that black lol
291433731200270336,He ain't gotta ask she already wet
296457211033575424,@DOPEEECocaiine text me
359912794482671617,\ud83d\udc4a
343213164734849024,Thinking bout jail breaking my phone idk how to do it thou
300818750482026497,Hard to get it off my mind .... \n#R.I.P SQUEEKY
307743940713541632,@FlatoutTrey i ' left EARLIE .
317735993379790850,Finna find some to get into cuz it's boring azx hell.....!
304761543206264832,My love is only your love
294949543332700161,&amp;&amp; i b lik damn bitchu said dat lik im 21 wit 3 kids \ud83d\ude20
325667942320730112,thugg Passion \u2665
345688055665008640,Back against tha wall givin u &amp; tha world my middle finger
312809309421584384,Desperate Niggas &lt;&lt;&lt;
405845200620511232,I'm feeling real destructive tonight
290737858241765376,It smell like all loud in this room lol
347645092573626368,4:20
313553307367010304,my TL so fuckin wack dawg ...
396984880040390656,Im tired af
342751510263910400,Thats y i do what i do nd say wtf i want on hea mf
297169890475921408,I'm confused lhh
315993335468814336,mann myy old teacher hadd ah bigg butt 2 ..
302260118878310401,"&amp; those players may not be stars, but that's good enough!!!!!"
355854662865403905,rollin up gram blunts for no reason.
408925061253701632,No lie
289048363263995904,@757Trae k
355101718104645632,"Im on a seaweed diet , i see weed i smoke it ."
392307518204284930,Dey said marlon a nt want none lol
394339356284297216,@khaLEEMAZIN hello khalia I was about to do something
349380037448974336,@Sawblock_Baybee okay but wat u got a problem with me or sum
325119079977480194,Lmao but anywhooo textin Duke
347795722814504961,I BET NIGGAZ ON INSTAGRAM RECORDIN LIKE THEY GO BE IN THEATERS SOON...U AIN'T DENZEL NIGGA
304081671660122112,I did my GOOD cooking today even if I say so myself!!!
303233868373299201,@Ken_Rosaa lol swear doe ?
375093654337372160,Mane I Aint Even Tired\u2026Im Still Keepin My Vampin Streak!!!
289704411008217088,Yo Dreamed Boy Jus Called Bck
295960936781590528,Bitch I'm gone get rich
356256141308739586,Zimmerman gon check out here on these streets niggas know where he stay he butta off in prison
318419689799815169,Somebody should hml!!
326371671076397056,Lls old freaks on judge Mathis
352247867404058629,I'm bout 2 snap Yo
359821081621696512,@Yungsmooch7 yo what's up with you how you feeling
345976850411028482,"Then he brought all the weed, I was impressed again he brought 4 bags"
365163631136088064,"If Yo Name Ain't Amina, Bitch Fuck You"
290134717406248961,"lies told on twitter\@smileebigforme: Ronnece a thug deep down inside, lolbs.\"""""
394650951392321536,@Juju_BloccGang im fr
333105278063112193,"Can't sleep,,,"
385158046135353344,Watching 4brothers \ud83d\ude0e
390242251286536192,Momma dukes in the kitchen cookingg tho
306888491164377088,@ASH_CAM_ O damn
320943985550061569,@YaBoyQHefner ummm.....
289452899581427712,That kik shit wack I got the app just to see what the hype was about
302605851175301121,"@EverythingPINKY ooh Datz right ! N df' datzz not go be a go foo , but I guess.. that's go look &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;"
342257341367996416,Lemme Stop Before The Feds Come Get Me .
320937455257804800,Can't knock it till you tried it.....
333812223560540160,Dom miss me. He just don't wanna admit it.
302308403613671424,All Night Flight \u2714\u2714
362999064087896065,"\@Don_93_son: @_xSWAGGx_ IDK Bro smoke sum\"" Iain got shit , to busy gettin' ready for practice"""
378907626899521536,In the 1Oth grade if y'all ain't kno.. #young..
298260115981729793,Ion give af wat nobody say dat power outage was a  setup fa tha 49ers ta cum bacc
291945981455519744,@_SHiNE_DUHH_ I smile when I'm mad
382253410705489920,Nigha I Ain't Fucking Yo Bitch Nigha You Better Care!
307180117162090496,Thank God
367140767384756224,I broke a nail today :c
360086866449534978,Sippin On Sum Berry Taka
301414744135458816,Just smoked 4 gas blunts . gone
344633624341139456,"I like smoking weed , I like getting fly !!$"
407222815482339328,On my way home \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f
361694392286855168,Aint Nun change But The Money.
377974621032550403,#royalpains where is Hank going
303382103595311105,Getting my phone turned off soon
345008041713860609,Ionn noe wat its gnee be doee.
399659168216264704,Finna take me a bath take some medicine n head to work
367140582839566337,Might as well call it hard bread.. not pizza LOL
337714457126002688,"Grew up fast, blew up fast. Too much money in these pockets counting too much cash."
287595754174967808,Fuck the hoe that try to put you down cause they know you strong when the try to put you down GET YA ASS BACK UP
362391028298297346,"gtfoh you wont catch me calling no nigga \ daddy \"" lls ."""
361292963625713664,I use to take relationships serious but now I'm like fuck it they can end so quick
337805448407298048,#beforeidieiwantto see the #mauryshow live
289782278522011648,12:14
365527206027460610,FML
324419629126647808,LOL
334780482984239105,Do I have any friends that live in Detroit hummmmm
304395535257829376,Fuck Dese Hoess Mann They Anybodyy Bitchess
350481918560710656,"broke out singing \1+1\""."""
316388132734005248,Please believe he dnt love that hoe..
348315556279091201,\ud83d\ude02\ud83d\ude02 damn dejah
378929261463494657,Quad work FT and Tail out of state. Blah them.
351028793181343745,@TajahTaj shit waiting on yo ass in house bored ishell
331175021454176257,@bvthingape \ud83d\udc7f
323240589510467584,@JessicaGernae umma get ur butt tryna be funny
286329514609500160,Daam wassup
382113019020705792,Even thought I said I wasn't having no more celebration in my house\ud83d\ude02
351976722662563841,I dont wana be a player nomo.
416604416746082304,we both grown   why play games ?
292729989084889089,U dont miss me u jus miss my doggstyle
346504636515098624,Guess I'll lay on this couch nd let Devon have tha bed to himself!
288003859685720064,Kj btc ass always trynna catch a skeech roy
354811644200751104,MySpace Sound Thirsty Af
373121920189104129,This IT class is boring af \ud83d\ude12
317644561667215360,This song they playing in the car &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
397018799612116992,Shit
372177878664114176,Finna bust my sister bf in 2k
407334077935529984,"I wonder what online \boutique\"" Faith got her dress from?! #SoulTrainAwards I bet by the weekend it will be all over IG! #SoulTrainAwards"""
349004495969210368,Uh I'll Consider That A Compliment
362684168079020033,@ohyeahthatsher_ lol ok boo we'll keep in touch n gotcha
385955492381851648,"Here we go ... Now EVERYBODY'S justification for a side piece will be \I'm never out of options!\"" ... \ud83d\ude11"""
376221557116268544,Wish I wasn't so use to him and use to seeing him everyday \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d
317831409538568192,@__iamBRIA ima beat u up
404834012767612928,I hate life just as much as I hate people!
382164394995494913,i jusr peeped mfs be sneak dissin on JB to me n den get mad wen i defend ha like she aint a friend of mine!
379304106130538497,Baby I promise that I will never leave !
369658490455093248,Bouta call my momma back
393544393170227200,My Whole Life Bouta Change
324421193765646336,EastMakon CabbaGe Got a NiGGa Trippin Fr
344508546110611457,Felt dumb cus she try and aint try reply stupid bitch
311651257850925056,Lorenda*
403727433569824768,#oomf \ud83d\ude02\ud83d\ude02tf of my tl w/ that
309428603815346177,@ej32484 I dont think ima get to make it
365625901997760512,Catch 7:12 fir me
324124698520735744,Goodmorning twi (:
322426453897641984,@December_Love_ duh
317776870856863746,At the movies with mama again...
316705188444516352,What's understood don't gotta be explained.
350657374710800385,Why would Ki not been say nothing I'm soooo erked \ud83d\ude2a
417193997174833152,He's still my monkey though .. \ud83d\ude48\ud83d\udc99
289154038770053120,@ChrisBrownRCA just thank that he need to move on stop acting like she is the only real hood chick that he ever going to get.
297913750135136257,@CrownMe_Key soon as dat bday arrives lmao
306904723435425793,I need to wash my car...
297916799595474944,I'm.worried about him
357738089894002688,Gotta perm my hair
367810609959956480,\u201c@AriesWeAre: Don't be too possessive with an #Aries. This is just one way to upset them they like to be in control and not controlled.\u201d
357850044117950464,Juss ate good
306973174485114880,@EmmFrenchiie1 aug 28 lol
290329916212396033,S/O to then #Deltas on my TL @_CreativeMine @TacomaFOX5 @aHauteMessO_o @JanPlansATL @konisp1913 @Quwanna1913 @PFossett @MirandaBurke2
392463843995418624,Tmp manz!
379692217675571200,"@jazbookie bcuz yu had me all the way fucked up thinkin I was gon spend every check on yu for nothin,  I couldn't even get a dub outta yu"
327139786244620288,@BraceeFaceeMe_ trueeee. Who
393871800683483137,@siedahrose I MGHT SLUDE THREW THERE OFF THE LATE NYTE..
340067163958292481,Goodmorning Twitter \ud83d\ude12
370342266885636096,i have ah seriouss attitude problemm
336545546556817409,@__INKmyKouture nnnaaaaah Lls Imma Big dawgg
357773267513249792,I got boss credentials dey callin me mr.!!!!! @1YoungTakeoff turntup
344305478710484992,"When they say you can't , You have to."
404488984770121728,Raven &amp; Reggie cute
361194863124938753,@JayyOffLocust lil bro
334820567926579200,Sike Naw
306588862803767296,She see all these moves I'm makin she know ima be dumb rich
368412354541027328,You should b ashamed pussy gud af and head the same
304833160775077889,Oomf i use fucc with cheated on a crip i remember
358442779124301824,\ud83d\ude02
337271735726518272,@_Sahh300 I gotchu yb
